isbn,title,author,category,description,image,price,stock
5022543226117,Breve antologia de cuentos indigenas/ Brief anthology of Native Stories,Pilar Maynez,Fiction,Breve antologia de cuentos indigenas/ Brief anthology of Native Stories by Pilar Maynez. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/5252700-L.jpg,20.91,60
7569649805199,Born in the blood,Brian Swann,Fiction,Born in the blood by Brian Swann. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/14316165-L.jpg,11.59,31
7314865061722,Yatra,Alok Bhalla,Fiction,Yatra by Alok Bhalla. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/13117369-L.jpg,21.46,79
5871412591803,Fourth world rising,Unknown Author,Fiction,Fourth world rising by Unknown Author. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/5176335-L.jpg,18.69,38
1599385396037,Native American culture,Katherine Gleason,Fiction,Native American culture by Katherine Gleason. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/1992910-L.jpg,12.02,63
9457728799937,The Native American Oral Tradition,Lois J. Einhorn,Fiction,The Native American Oral Tradition by Lois J. Einhorn. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/1158406-L.jpg,9.42,69
3091863189513,Estudios de lengua y cultura amerindias II,Spain) Jornadas Internacionales de Lengua y Cultura Amerindias (4th 1997 Valencia,Fiction,Estudios de lengua y cultura amerindias II by Spain) Jornadas Internacionales de Lengua y Cultura Amerindias (4th 1997 Valencia. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/12870775-L.jpg,6.3,51
1521734629471,That the people might live,Jace Weaver,Fiction,That the people might live by Jace Weaver. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/1126047-L.jpg,24.91,45
5400204475915,Sur/South,Germany) Sur/South: Nuevos Pasajes a la India: América Latina/India (Conference) (2011 Berlin,Fiction,Sur/South by Germany) Sur/South: Nuevos Pasajes a la India: América Latina/India (Conference) (2011 Berlin. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/12842831-L.jpg,13.55,47
2360245066420,American Indian literature,Alan R. Velie,Fiction,American Indian literature by Alan R. Velie. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/4696566-L.jpg,23.83,53
2656611028506,Literatures of Latin America,Willis Barnstone,Fiction,Literatures of Latin America by Willis Barnstone. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/12839944-L.jpg,21.66,17
1770399745823,Archipelago in a Landlocked Country,Elisa Taber,Fiction,Archipelago in a Landlocked Country by Elisa Taber. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/11663808-L.jpg,16.14,28
9219543938784,De la poesía y elocuencia de las tribus de América y otros textos,Juan María Gutiérrez,Fiction,De la poesía y elocuencia de las tribus de América y otros textos by Juan María Gutiérrez. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/9956382-L.jpg,10.01,51
9006740616799,Abya-Yala,Francisco de Asís Ligorred Perramón,Fiction,Abya-Yala by Francisco de Asís Ligorred Perramón. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/3898759-L.jpg,24.49,69
6489072254276,The Analecta,Harshvardhan Rai,Fiction,The Analecta by Harshvardhan Rai. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/15098437-L.jpg,7.24,10
2352299003907,Romanchak Alfaz,Akshit Sharma,Fiction,Romanchak Alfaz by Akshit Sharma. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/15093762-L.jpg,17.63,32
5415456265749,La America Indigena En Su Literatura (Seccion de Obras de Historia),Gordon Brotherston,Fiction,La America Indigena En Su Literatura (Seccion de Obras de Historia) by Gordon Brotherston. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/5245793-L.jpg,21.78,63
8708470638857,Lenguas y literaturas indígenas en el México contemporáneo,Pilar Máynez,Fiction,Lenguas y literaturas indígenas en el México contemporáneo by Pilar Máynez. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/4256204-L.jpg,16.88,17
1004279217525,Smoothing the ground,Brian Swann,Fiction,Smoothing the ground by Brian Swann. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/6700404-L.jpg,17.62,44
8387067963814,The Portable North American Indian reader,"Turner, Frederick W.",Fiction,"The Portable North American Indian reader by Turner, Frederick W.. A masterpiece of Indian literature.",https://covers.openlibrary.org/b/id/11697163-L.jpg,9.13,74
3883209285721,Mirror writing,Thomas Claviez,Fiction,Mirror writing by Thomas Claviez. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/2258797-L.jpg,6.27,64
4585543934307,Women on women,Asha Choubey,Fiction,Women on women by Asha Choubey. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/11301844-L.jpg,19.83,97
4529097842706,Word Index to Pāṇini-Sūtra-Pāṭha and Pariśiṣṭas,Śrīdharaśāstrī Pāṭhaka,Fiction,Word Index to Pāṇini-Sūtra-Pāṭha and Pariśiṣṭas by Śrīdharaśāstrī Pāṭhaka. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/7335019-L.jpg,21.69,11
6167704575832,Critical essays on Native American literature,Andrew Wiget,Fiction,Critical essays on Native American literature by Andrew Wiget. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/4192553-L.jpg,8.23,52
3273630824145,I am the fire of time,Jane B. Katz,Fiction,I am the fire of time by Jane B. Katz. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/7124092-L.jpg,17.42,90
1577743847995,Queequeg's coffin,Birgit Brander Rasmussen,Fiction,Queequeg's coffin by Birgit Brander Rasmussen. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/14375780-L.jpg,18.77,37
9478065192076,Soaring with ravens,Tim Fitzharris,Fiction,Soaring with ravens by Tim Fitzharris. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/9750948-L.jpg,22.96,40
7966648192158,Situación actual y perspectivas de la literatura en lenguas indígenas,Carlos Montemayor,Fiction,Situación actual y perspectivas de la literatura en lenguas indígenas by Carlos Montemayor. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/3899920-L.jpg,21.03,17
6758654962071,The Dark Dancer,Balachandra Rajan,Fiction,The Dark Dancer by Balachandra Rajan. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/8060796-L.jpg,10.6,59
5599092791240,In the language of kings,Miguel León Portilla,Fiction,In the language of kings by Miguel León Portilla. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/13078904-L.jpg,10.24,50
1881757228613,History of Indian literature in English,Arvind Krishna Mehrotra,Fiction,History of Indian literature in English by Arvind Krishna Mehrotra. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/2337601-L.jpg,7.06,63
7534226170788,El destino de la palabra,Miguel León Portilla,Fiction,El destino de la palabra by Miguel León Portilla. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/11024434-L.jpg,17.84,92
9110816497211,Historia de la literatura mexicana,Miguel León Portilla,Fiction,Historia de la literatura mexicana by Miguel León Portilla. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/3980092-L.jpg,25.93,37
2439982109568,Literaturas de Mesoamérica,Miguel León Portilla,Fiction,Literaturas de Mesoamérica by Miguel León Portilla. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/4181047-L.jpg,14.21,63
5276499397328,On the translation of Native American literatures,Brian Swann,Fiction,On the translation of Native American literatures by Brian Swann. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/4827014-L.jpg,13.94,58
7484497633954,Native American verbal art,"Clements, William M",Fiction,"Native American verbal art by Clements, William M. A masterpiece of Indian literature.",https://covers.openlibrary.org/b/id/3847262-L.jpg,10.88,56
8970180411163,Survivance,Gerald Robert Vizenor,Fiction,Survivance by Gerald Robert Vizenor. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/13854311-L.jpg,23.42,22
2054512035817,Earth's mind,Roger Dunsmore,Fiction,Earth's mind by Roger Dunsmore. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/629379-L.jpg,23.61,62
1584100196425,Raices de la ceiba,Micaela Morales Lopez,Fiction,Raices de la ceiba by Micaela Morales Lopez. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/5432251-L.jpg,10.57,26
8783444855401,Contemporary Native American literature,Angeline Jacobson,Fiction,Contemporary Native American literature by Angeline Jacobson. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/9935439-L.jpg,8.28,29
9666683836286,Prosodies of meaning,Robert Bringhurst,Fiction,Prosodies of meaning by Robert Bringhurst. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/12981131-L.jpg,25.0,32
6587477765331,The Elders wrote,Bernd Peyer,Fiction,The Elders wrote by Bernd Peyer. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/4235652-L.jpg,25.79,52
3424298594362,First fire,Hugh Fox,Fiction,First fire by Hugh Fox. A masterpiece of Indian literature.,https://covers.openlibrary.org/b/id/4414771-L.jpg,10.8,51
